Time,dS_S,dX_S,dX_BH,dX_BA,dX_P,dS_O,dS_NO,dS_NH,dS_ND,dX_ND,dS_ALK,dS_N2
day,mg COD/l/d,mg COD/l/d,mg COD/l/d,mg COD/l/d,mg COD/l/d,mg O2/l/d,mg N/l/d,mg N/l/d,mg N/l/d,mg N/l/d,eq ALK/l/d,mg N/l/d
0.187938,-0.41234,-17.160836,-601.413064,-11.137266,132.538543,3.001297,40.414611,-0.150842,-0.382754,-1.397534,-0.002898,6.243535
0.188188,-0.39907,-16.96855,-601.515247,-11.139869,132.531044,2.968247,40.403635,-0.149014,-0.377237,-1.382827,-0.002897,6.24192
0.188438,-0.386041,-16.779187,-601.615304,-11.142442,132.523543,2.935643,40.392764,-0.147207,-0.371797,-1.368334,-0.002896,6.240328
0.188689,-0.373249,-16.592704,-601.713266,-11.144985,132.516042,2.903479,40.381996,-0.145421,-0.366433,-1.354053,-0.002895,6.238758
0.188939,-0.360689,-16.409058,-601.809167,-11.147498,132.508539,2.871751,40.371331,-0.143656,-0.361143,-1.33998,-0.002894,6.237209
0.189189,-0.348358,-16.228205,-601.903037,-11.149982,132.501035,2.840452,40.360768,-0.141911,-0.355928,-1.326113,-0.002893,6.235681
0.189439,-0.33625,-16.050103,-601.994909,-11.152436,132.49353,2.809578,40.350304,-0.140185,-0.350785,-1.312448,-0.002892,6.234174
0.18969,-0.324363,-15.87471,-602.084813,-11.154861,132.486024,2.779123,40.33994,-0.13848,-0.345715,-1.298982,-0.002891,6.232687
0.18994,-0.312691,-15.701986,-602.172779,-11.157258,132.478516,2.749082,40.329674,-0.136794,-0.340715,-1.285713,-0.00289,6.231221
0.19019,-0.301231,-15.53189,-602.258837,-11.159627,132.471008,2.71945,40.319505,-0.135129,-0.335786,-1.272638,-0.00289,6.229775
0.19044,-0.28998,-15.364382,-602.343017,-11.161968,132.463498,2.690222,40.309432,-0.133482,-0.330925,-1.259754,-0.002889,6.228348
0.190691,-0.278932,-15.199423,-602.425347,-11.164281,132.455988,2.661392,40.299455,-0.131855,-0.326133,-1.247059,-0.002888,6.22694
0.190941,-0.268086,-15.036975,-602.505856,-11.166568,132.448476,2.632955,40.289571,-0.130246,-0.321408,-1.234548,-0.002887,6.225552
0.191191,-0.257436,-14.876999,-602.584572,-11.168827,132.440964,2.604907,40.279781,-0.128657,-0.31675,-1.222221,-0.002886,6.224182
0.191441,-0.246979,-14.719457,-602.661523,-11.17106,132.43345,2.577242,40.270083,-0.127086,-0.312157,-1.210074,-0.002886,6.222831
0.191692,-0.236712,-14.564313,-602.736735,-11.173266,132.425936,2.549956,40.260475,-0.125534,-0.307629,-1.198105,-0.002885,6.221497
0.191942,-0.226632,-14.411531,-602.810236,-11.175446,132.41842,2.523044,40.250958,-0.124,-0.303165,-1.186311,-0.002884,6.220182
0.192192,-0.216734,-14.261075,-602.882052,-11.177601,132.410904,2.496501,40.24153,-0.122485,-0.298763,-1.17469,-0.002883,6.218884
0.192442,-0.207016,-14.112909,-602.952209,-11.17973,132.403387,2.470323,40.23219,-0.120987,-0.294424,-1.163239,-0.002882,6.217603
0.192693,-0.197474,-13.966999,-603.020732,-11.181835,132.395869,2.444504,40.222937,-0.119507,-0.290146,-1.151955,-0.002882,6.21634
0.192943,-0.188105,-13.82331,-603.087647,-11.183914,132.38835,2.41904,40.21377,-0.118045,-0.285928,-1.140837,-0.002881,6.215093
0.193193,-0.178906,-13.681808,-603.152979,-11.185969,132.38083,2.393927,40.204688,-0.1166,-0.28177,-1.129881,-0.00288,6.213863
0.193443,-0.169874,-13.542462,-603.216751,-11.188,132.373309,2.369159,40.195691,-0.115173,-0.27767,-1.119087,-0.002879,6.212649
0.193694,-0.161006,-13.405237,-603.278989,-11.190007,132.365788,2.344734,40.186777,-0.113763,-0.273629,-1.10845,-0.002879,6.211451
0.193944,-0.152298,-13.270101,-603.339716,-11.19199,132.358266,2.320645,40.177945,-0.11237,-0.269645,-1.097969,-0.002878,6.210269
0.194194,-0.143748,-13.137023,-603.398954,-11.19395,132.350743,2.296889,40.169195,-0.110993,-0.265717,-1.087642,-0.002877,6.209103
0.194444,-0.135353,-13.005972,-603.456728,-11.195886,132.343219,2.273461,40.160525,-0.109633,-0.261845,-1.077467,-0.002876,6.207951
0.194695,-0.12711,-12.876916,-603.513059,-11.1978,132.335695,2.250358,40.151935,-0.10829,-0.258028,-1.06744,-0.002876,6.206815
0.194945,-0.119016,-12.749826,-603.56797,-11.199692,132.32817,2.227575,40.143424,-0.106963,-0.254265,-1.057561,-0.002875,6.205694
0.195195,-0.111068,-12.624672,-603.621483,-11.201561,132.320644,2.205107,40.134991,-0.105653,-0.250555,-1.047827,-0.002874,6.204587
0.195445,-0.103265,-12.501423,-603.67362,-11.203408,132.313118,2.182951,40.126634,-0.104358,-0.246898,-1.038236,-0.002874,6.203495
0.195696,-0.095602,-12.380052,-603.724401,-11.205234,132.305591,2.161103,40.118354,-0.103079,-0.243293,-1.028785,-0.002873,6.202417
0.195946,-0.088078,-12.260529,-603.773848,-11.207038,132.298063,2.139558,40.110148,-0.101815,-0.23974,-1.019473,-0.002872,6.201352
0.196196,-0.08069,-12.142826,-603.821982,-11.208821,132.290535,2.118312,40.102017,-0.100568,-0.236236,-1.010298,-0.002872,6.200302
0.196446,-0.073436,-12.026916,-603.868822,-11.210583,132.283006,2.097363,40.09396,-0.099335,-0.232783,-1.001258,-0.002871,6.199265
0.196697,-0.066313,-11.912772,-603.914388,-11.212324,132.275477,2.076705,40.085975,-0.098118,-0.229379,-0.99235,-0.00287,6.198241
0.196947,-0.059318,-11.800366,-603.958701,-11.214045,132.267947,2.056334,40.078062,-0.096915,-0.226024,-0.983574,-0.00287,6.19723
0.197197,-0.05245,-11.689672,-604.00178,-11.215745,132.260416,2.036248,40.070219,-0.095728,-0.222716,-0.974926,-0.002869,6.196233
0.197447,-0.045706,-11.580665,-604.043643,-11.217426,132.252885,2.016442,40.062447,-0.094555,-0.219455,-0.966406,-0.002868,6.195248
0.197698,-0.039084,-11.473318,-604.08431,-11.219087,132.245354,1.996913,40.054744,-0.093397,-0.216241,-0.958011,-0.002868,6.194275
0.197948,-0.032581,-11.367605,-604.123799,-11.220728,132.237821,1.977657,40.04711,-0.092253,-0.213073,-0.949739,-0.002867,6.193315
0.198198,-0.026195,-11.263504,-604.162128,-11.222351,132.230289,1.958669,40.039543,-0.091124,-0.20995,-0.941589,-0.002866,6.192367
0.198448,-0.019924,-11.160987,-604.199315,-11.223954,132.222756,1.939948,40.032043,-0.090008,-0.206872,-0.933559,-0.002866,6.191431
0.198699,-0.013767,-11.060033,-604.235379,-11.225539,132.215222,1.921489,40.02461,-0.088906,-0.203838,-0.925646,-0.002865,6.190507
0.198949,-0.00772,-10.960616,-604.270335,-11.227105,132.207688,1.903288,40.017241,-0.087819,-0.200847,-0.917851,-0.002865,6.189594
0.199199,-0.001783,-10.862713,-604.304202,-11.228653,132.200154,1.885343,40.009937,-0.086744,-0.197899,-0.91017,-0.002864,6.188692
0.199449,0.004048,-10.766302,-604.336997,-11.230182,132.192619,1.867649,40.002697,-0.085684,-0.194993,-0.902602,-0.002863,6.187802
0.1997,0.009774,-10.671359,-604.368735,-11.231694,132.185084,1.850204,39.995519,-0.084636,-0.192129,-0.895145,-0.002863,6.186923
0.19995,0.015397,-10.577863,-604.399433,-11.233189,132.177548,1.833004,39.988404,-0.083602,-0.189306,-0.887799,-0.002862,6.186055
0.2002,0.020918,-10.48579,-604.429108,-11.234666,132.170012,1.816046,39.981351,-0.082581,-0.186523,-0.88056,-0.002862,6.185197
0.20045,0.026341,-10.39512,-604.457775,-11.236126,132.162476,1.799326,39.974358,-0.081573,-0.18378,-0.873428,-0.002861,6.18435
0.200701,0.031666,-10.305831,-604.48545,-11.237569,132.154939,1.782841,39.967425,-0.080577,-0.181077,-0.866401,-0.002861,6.183513
0.200951,0.036895,-10.217902,-604.512148,-11.238995,132.147402,1.766589,39.960552,-0.079594,-0.178412,-0.859478,-0.00286,6.182687
0.201201,0.04203,-10.131312,-604.537884,-11.240404,132.139865,1.750566,39.953737,-0.078624,-0.175786,-0.852656,-0.002859,6.18187
0.201451,0.047073,-10.046041,-604.562673,-11.241798,132.132327,1.734769,39.946979,-0.077665,-0.173198,-0.845935,-0.002859,6.181064
0.201702,0.052026,-9.962069,-604.58653,-11.243175,132.124789,1.719194,39.940279,-0.076719,-0.170646,-0.839314,-0.002858,6.180267
0.201952,0.05689,-9.879375,-604.60947,-11.244536,132.117251,1.70384,39.933636,-0.075786,-0.168132,-0.832789,-0.002858,6.17948
0.202202,0.061667,-9.797941,-604.631506,-11.245882,132.109712,1.688702,39.927048,-0.074863,-0.165653,-0.826361,-0.002857,6.178702
0.202452,0.066358,-9.717747,-604.652652,-11.247212,132.102174,1.673778,39.920516,-0.073953,-0.16321,-0.820028,-0.002857,6.177934
0.202703,0.070965,-9.638774,-604.672923,-11.248527,132.094634,1.659065,39.914037,-0.073055,-0.160803,-0.813788,-0.002856,6.177174
0.202953,0.07549,-9.561004,-604.692331,-11.249826,132.087095,1.64456,39.907613,-0.072167,-0.15843,-0.80764,-0.002856,6.176424
0.203203,0.079933,-9.484419,-604.710891,-11.251111,132.079556,1.630261,39.901242,-0.071292,-0.156091,-0.801583,-0.002855,6.175683
0.203453,0.084298,-9.408999,-604.728615,-11.252381,132.072016,1.616164,39.894923,-0.070427,-0.153786,-0.795615,-0.002855,6.17495
0.203704,0.088584,-9.334728,-604.745516,-11.253637,132.064476,1.602267,39.888656,-0.069574,-0.151515,-0.789735,-0.002854,6.174226
0.203954,0.092793,-9.261587,-604.761608,-11.254878,132.056935,1.588567,39.88244,-0.068731,-0.149276,-0.783941,-0.002854,6.17351
0.204204,0.096928,-9.18956,-604.776902,-11.256105,132.049395,1.575061,39.876274,-0.0679,-0.147069,-0.778234,-0.002853,6.172803
0.204454,0.100988,-9.11863,-604.791411,-11.257318,132.041854,1.561747,39.870159,-0.067079,-0.144894,-0.77261,-0.002853,6.172104
0.204705,0.104977,-9.04878,-604.805147,-11.258517,132.034314,1.548622,39.864092,-0.066269,-0.142751,-0.76707,-0.002852,6.171413
0.204955,0.108894,-8.979993,-604.818123,-11.259702,132.026773,1.535684,39.858075,-0.065469,-0.140638,-0.761611,-0.002852,6.17073
0.205205,0.112741,-8.912253,-604.830349,-11.260874,132.019231,1.522929,39.852105,-0.064679,-0.138556,-0.756232,-0.002851,6.170054
0.205455,0.11652,-8.845544,-604.841838,-11.262033,132.01169,1.510355,39.846183,-0.0639,-0.136505,-0.750934,-0.002851,6.169387
0.205706,0.120232,-8.779851,-604.852601,-11.263179,132.004149,1.497961,39.840308,-0.063131,-0.134483,-0.745713,-0.00285,6.168727
0.205956,0.123877,-8.715158,-604.862649,-11.264312,131.996607,1.485743,39.834479,-0.062372,-0.13249,-0.740569,-0.00285,6.168074
0.206206,0.127458,-8.651449,-604.871993,-11.265432,131.989065,1.473698,39.828696,-0.061623,-0.130526,-0.735502,-0.002849,6.167429
0.206456,0.130975,-8.58871,-604.880645,-11.266539,131.981524,1.461826,39.822958,-0.060883,-0.12859,-0.730509,-0.002849,6.166791
0.206707,0.134429,-8.526925,-604.888614,-11.267634,131.973982,1.450122,39.817264,-0.060153,-0.126683,-0.72559,-0.002848,6.16616
0.206957,0.137823,-8.466081,-604.895913,-11.268716,131.96644,1.438586,39.811615,-0.059433,-0.124803,-0.720743,-0.002848,6.165536
0.207207,0.141156,-8.406162,-604.90255,-11.269787,131.958898,1.427214,39.806009,-0.058722,-0.12295,-0.715968,-0.002847,6.164919
0.207457,0.14443,-8.347156,-604.908536,-11.270845,131.951355,1.416004,39.800446,-0.05802,-0.121125,-0.711264,-0.002847,6.164309
0.207708,0.147646,-8.289047,-604.913882,-11.271892,131.943813,1.404954,39.794925,-0.057328,-0.119325,-0.706629,-0.002847,6.163705
0.207958,0.150805,-8.231822,-604.918597,-11.272927,131.936271,1.394062,39.789446,-0.056645,-0.117552,-0.702063,-0.002846,6.163108
0.208208,0.153908,-8.175467,-604.922691,-11.273951,131.928728,1.383326,39.784008,-0.05597,-0.115805,-0.697564,-0.002846,6.162518
0.208458,0.156957,-8.11997,-604.926174,-11.274963,131.921186,1.372743,39.778611,-0.055305,-0.114083,-0.693131,-0.002845,6.161934
0.208709,0.159951,-8.065316,-604.929055,-11.275964,131.913644,1.362311,39.773255,-0.054648,-0.112386,-0.688764,-0.002845,6.161356
0.208959,0.162893,-8.011494,-604.931344,-11.276954,131.906101,1.352028,39.767938,-0.054,-0.110713,-0.684461,-0.002844,6.160784
0.209209,0.165782,-7.958491,-604.933049,-11.277933,131.898559,1.341893,39.76266,-0.05336,-0.109065,-0.680222,-0.002844,6.160218
0.209459,0.168621,-7.906293,-604.93418,-11.278902,131.891016,1.331903,39.757421,-0.052729,-0.107441,-0.676046,-0.002844,6.159659
0.20971,0.17141,-7.854889,-604.934746,-11.279859,131.883473,1.322056,39.752221,-0.052106,-0.105841,-0.671931,-0.002843,6.159105
0.20996,0.174149,-7.804267,-604.934755,-11.280806,131.875931,1.312349,39.747058,-0.051491,-0.104263,-0.667877,-0.002843,6.158557
0.21021,0.176841,-7.754414,-604.934217,-11.281743,131.868388,1.302782,39.741932,-0.050884,-0.102709,-0.663883,-0.002842,6.158014
0.21046,0.179485,-7.705319,-604.933139,-11.28267,131.860846,1.293352,39.736843,-0.050286,-0.101178,-0.659948,-0.002842,6.157478
0.210711,0.182082,-7.656971,-604.93153,-11.283586,131.853303,1.284058,39.731791,-0.049695,-0.099668,-0.656072,-0.002842,6.156946
0.210961,0.184634,-7.609357,-604.929398,-11.284493,131.845761,1.274896,39.726774,-0.049112,-0.098181,-0.652252,-0.002841,6.156421
0.211211,0.187142,-7.562466,-604.926752,-11.28539,131.838218,1.265866,39.721793,-0.048537,-0.096715,-0.648489,-0.002841,6.1559
0.211461,0.189605,-7.516289,-604.923599,-11.286277,131.830676,1.256966,39.716846,-0.04797,-0.095271,-0.644782,-0.00284,6.155385
0.211712,0.192025,-7.470812,-604.919947,-11.287155,131.823133,1.248193,39.711934,-0.04741,-0.093848,-0.641129,-0.00284,6.154875
0.211962,0.194403,-7.426027,-604.915804,-11.288023,131.815591,1.239547,39.707056,-0.046857,-0.092445,-0.63753,-0.00284,6.15437
0.212212,0.196739,-7.381922,-604.911178,-11.288882,131.808048,1.231024,39.702212,-0.046312,-0.091063,-0.633985,-0.002839,6.15387
0.212462,0.199034,-7.338487,-604.906076,-11.289731,131.800506,1.222624,39.697401,-0.045774,-0.089701,-0.630492,-0.002839,6.153375
0.212713,0.201289,-7.295712,-604.900505,-11.290572,131.792964,1.214345,39.692623,-0.045244,-0.088359,-0.62705,-0.002838,6.152885
0.212963,0.203505,-7.253586,-604.894474,-11.291404,131.785422,1.206185,39.687877,-0.04472,-0.087037,-0.623659,-0.002838,6.152399
0.213213,0.205683,-7.2121,-604.887988,-11.292227,131.77788,1.198142,39.683163,-0.044203,-0.085733,-0.620319,-0.002838,6.151919
0.213463,0.207822,-7.171243,-604.881055,-11.293041,131.770338,1.190215,39.67848,-0.043693,-0.084449,-0.617028,-0.002837,6.151443
0.213714,0.209924,-7.131007,-604.873682,-11.293846,131.762796,1.182403,39.673828,-0.04319,-0.083184,-0.613785,-0.002837,6.150971
0.213964,0.21199,-7.091382,-604.865876,-11.294644,131.755254,1.174702,39.669207,-0.042694,-0.081937,-0.61059,-0.002837,6.150504
0.214214,0.214019,-7.052358,-604.857643,-11.295432,131.747712,1.167113,39.664617,-0.042205,-0.080709,-0.607443,-0.002836,6.150041
0.214464,0.216014,-7.013926,-604.848991,-11.296213,131.740171,1.159632,39.660056,-0.041722,-0.079498,-0.604342,-0.002836,6.149583
0.214715,0.217974,-6.976078,-604.839925,-11.296985,131.732629,1.15226,39.655525,-0.041245,-0.078305,-0.601287,-0.002835,6.149129
0.214965,0.2199,-6.938803,-604.830453,-11.29775,131.725088,1.144994,39.651023,-0.040775,-0.077129,-0.598277,-0.002835,6.148679
0.215215,0.221792,-6.902094,-604.820579,-11.298506,131.717547,1.137832,39.646549,-0.040311,-0.075971,-0.595312,-0.002835,6.148233
0.215465,0.223652,-6.865942,-604.810312,-11.299255,131.710005,1.130774,39.642104,-0.039853,-0.07483,-0.59239,-0.002834,6.147792
0.215716,0.22548,-6.830338,-604.799656,-11.299996,131.702464,1.123818,39.637687,-0.039402,-0.073705,-0.589512,-0.002834,6.147354
0.215966,0.227276,-6.795274,-604.788618,-11.300729,131.694923,1.116962,39.633297,-0.038956,-0.072597,-0.586676,-0.002834,6.14692
0.216216,0.229041,-6.760742,-604.777204,-11.301455,131.687383,1.110204,39.628935,-0.038517,-0.071505,-0.583882,-0.002833,6.14649
0.216466,0.230776,-6.726733,-604.765419,-11.302174,131.679842,1.103545,39.624599,-0.038083,-0.070429,-0.581129,-0.002833,6.146064
0.216717,0.232481,-6.693239,-604.75327,-11.302885,131.672302,1.096981,39.620291,-0.037656,-0.069369,-0.578417,-0.002833,6.145642
0.216967,0.234157,-6.660253,-604.740762,-11.303589,131.664761,1.090513,39.616008,-0.037234,-0.068324,-0.575745,-0.002832,6.145223
0.217217,0.235804,-6.627767,-604.7279,-11.304286,131.657221,1.084137,39.611751,-0.036817,-0.067295,-0.573112,-0.002832,6.144808
0.217467,0.237423,-6.595773,-604.714691,-11.304976,131.649681,1.077854,39.60752,-0.036407,-0.06628,-0.570519,-0.002832,6.144397
0.217718,0.239014,-6.564263,-604.701139,-11.305659,131.642141,1.071662,39.603313,-0.036002,-0.065281,-0.567963,-0.002831,6.143989
0.217968,0.240577,-6.533231,-604.68725,-11.306335,131.634602,1.065559,39.599132,-0.035602,-0.064296,-0.565446,-0.002831,6.143584
0.218218,0.242114,-6.502669,-604.673029,-11.307005,131.627062,1.059544,39.594975,-0.035208,-0.063326,-0.562965,-0.002831,6.143183
0.218468,0.243625,-6.472569,-604.658481,-11.307668,131.619523,1.053616,39.590842,-0.034819,-0.06237,-0.560521,-0.00283,6.142785
0.218719,0.24511,-6.442925,-604.643612,-11.308324,131.611984,1.047774,39.586734,-0.034435,-0.061428,-0.558114,-0.00283,6.142391
0.218969,0.24657,-6.41373,-604.628426,-11.308974,131.604445,1.042016,39.582648,-0.034057,-0.0605,-0.555741,-0.00283,6.141999
0.219219,0.248004,-6.384976,-604.612929,-11.309617,131.596906,1.036342,39.578586,-0.033684,-0.059585,-0.553404,-0.002829,6.141611
0.219469,0.249415,-6.356658,-604.597124,-11.310255,131.589367,1.03075,39.574547,-0.033315,-0.058684,-0.551102,-0.002829,6.141226
0.21972,0.250801,-6.328767,-604.581017,-11.310886,131.581829,1.025239,39.570531,-0.032952,-0.057796,-0.548833,-0.002829,6.140844
0.21997,0.252164,-6.301299,-604.564614,-11.311511,131.574291,1.019807,39.566537,-0.032594,-0.056921,-0.546598,-0.002829,6.140465
0.22022,0.253504,-6.274246,-604.547917,-11.31213,131.566753,1.014454,39.562564,-0.03224,-0.056059,-0.544396,-0.002828,6.140089
0.22047,0.254821,-6.247602,-604.530932,-11.312743,131.559215,1.009179,39.558614,-0.031892,-0.05521,-0.542226,-0.002828,6.139716
0.220721,0.256116,-6.22136,-604.513663,-11.31335,131.551678,1.003979,39.554685,-0.031548,-0.054373,-0.540088,-0.002828,6.139346
0.220971,0.257389,-6.195516,-604.496116,-11.313951,131.54414,0.998856,39.550777,-0.031208,-0.053548,-0.537982,-0.002827,6.138979
0.221221,0.258641,-6.170061,-604.478293,-11.314547,131.536603,0.993806,39.54689,-0.030874,-0.052736,-0.535907,-0.002827,6.138615
0.221471,0.259872,-6.144991,-604.460199,-11.315137,131.529066,0.98883,39.543024,-0.030544,-0.051936,-0.533863,-0.002827,6.138253
0.221722,0.261082,-6.1203,-604.44184,-11.315721,131.52153,0.983925,39.539178,-0.030218,-0.051147,-0.531848,-0.002826,6.137894
0.221972,0.262271,-6.095982,-604.423217,-11.3163,131.513993,0.979092,39.535352,-0.029897,-0.05037,-0.529864,-0.002826,6.137537
0.222222,0.263441,-6.072031,-604.404337,-11.316874,131.506457,0.974328,39.531546,-0.02958,-0.049604,-0.527908,-0.002826,6.137184
0.222472,0.264591,-6.048441,-604.385203,-11.317442,131.498921,0.969634,39.527759,-0.029268,-0.04885,-0.525982,-0.002826,6.136832
0.222723,0.265722,-6.025207,-604.365818,-11.318005,131.491385,0.965008,39.523992,-0.028959,-0.048106,-0.524084,-0.002825,6.136484
0.222973,0.266834,-6.002324,-604.346187,-11.318563,131.48385,0.960449,39.520243,-0.028655,-0.047374,-0.522214,-0.002825,6.136137
0.223223,0.267927,-5.979786,-604.326313,-11.319116,131.476314,0.955956,39.516514,-0.028355,-0.046653,-0.520371,-0.002825,6.135794
0.223473,0.269003,-5.957587,-604.306201,-11.319663,131.468779,0.951528,39.512803,-0.02806,-0.045942,-0.518556,-0.002824,6.135452
0.223724,0.27006,-5.935724,-604.285854,-11.320206,131.461245,0.947164,39.50911,-0.027768,-0.045241,-0.516767,-0.002824,6.135113
0.223974,0.2711,-5.91419,-604.265275,-11.320744,131.45371,0.942863,39.505435,-0.02748,-0.044551,-0.515005,-0.002824,6.134776
0.224224,0.272122,-5.89298,-604.244469,-11.321277,131.446176,0.938625,39.501778,-0.027196,-0.043871,-0.513268,-0.002823,6.134442
0.224474,0.273128,-5.87209,-604.223439,-11.321805,131.438642,0.934448,39.498138,-0.026916,-0.043201,-0.511558,-0.002823,6.13411
0.224725,0.274117,-5.851515,-604.202188,-11.322329,131.431108,0.930332,39.494516,-0.02664,-0.042541,-0.509872,-0.002823,6.13378
0.224975,0.27509,-5.831249,-604.180719,-11.322848,131.423575,0.926276,39.490911,-0.026368,-0.041891,-0.508211,-0.002823,6.133452
0.225225,0.276047,-5.811288,-604.159037,-11.323362,131.416041,0.922278,39.487322,-0.026099,-0.04125,-0.506575,-0.002822,6.133126
0.225475,0.276988,-5.791628,-604.137145,-11.323872,131.408509,0.918339,39.483751,-0.025834,-0.040619,-0.504963,-0.002822,6.132802
0.225726,0.277913,-5.772264,-604.115045,-11.324377,131.400976,0.914456,39.480195,-0.025573,-0.039997,-0.503374,-0.002822,6.132481
0.225976,0.278824,-5.753191,-604.092741,-11.324878,131.393443,0.91063,39.476656,-0.025315,-0.039384,-0.501809,-0.002822,6.132161
0.226226,0.279719,-5.734404,-604.070237,-11.325375,131.385911,0.90686,39.473133,-0.025061,-0.038781,-0.500267,-0.002821,6.131844
0.226476,0.2806,-5.7159,-604.047535,-11.325867,131.378379,0.903144,39.469625,-0.02481,-0.038186,-0.498747,-0.002821,6.131528
0.226727,0.281467,-5.697675,-604.024638,-11.326355,131.370848,0.899482,39.466133,-0.024563,-0.0376,-0.49725,-0.002821,6.131214
0.226977,0.282319,-5.679723,-604.00155,-11.32684,131.363317,0.895873,39.462656,-0.024319,-0.037023,-0.495775,-0.00282,6.130903
0.227227,0.283158,-5.66204,-603.978273,-11.32732,131.355786,0.892316,39.459195,-0.024078,-0.036454,-0.494322,-0.00282,6.130593
0.227477,0.283983,-5.644623,-603.95481,-11.327795,131.348255,0.888811,39.455748,-0.023841,-0.035893,-0.492889,-0.00282,6.130285
0.227728,0.284795,-5.627468,-603.931165,-11.328267,131.340725,0.885357,39.452316,-0.023607,-0.035341,-0.491478,-0.00282,6.129978
0.227978,0.285593,-5.61057,-603.90734,-11.328735,131.333194,0.881953,39.448899,-0.023376,-0.034797,-0.490088,-0.002819,6.129674
0.228228,0.286379,-5.593926,-603.883338,-11.3292,131.325665,0.878599,39.445496,-0.023149,-0.034261,-0.488718,-0.002819,6.129371
0.228478,0.287152,-5.577531,-603.859162,-11.32966,131.318135,0.875293,39.442106,-0.022924,-0.033733,-0.487368,-0.002819,6.12907
0.228729,0.287913,-5.561382,-603.834814,-11.330117,131.310606,0.872035,39.438731,-0.022703,-0.033213,-0.486038,-0.002819,6.12877
0.228979,0.288661,-5.545475,-603.810297,-11.330569,131.303077,0.868825,39.43537,-0.022484,-0.032701,-0.484728,-0.002818,6.128473
0.229229,0.289398,-5.529806,-603.785615,-11.331019,131.295548,0.865661,39.432022,-0.022269,-0.032196,-0.483436,-0.002818,6.128176
0.229479,0.290123,-5.514372,-603.760768,-11.331464,131.28802,0.862543,39.428688,-0.022056,-0.031698,-0.482164,-0.002818,6.127882
0.22973,0.290836,-5.499169,-603.73576,-11.331906,131.280492,0.85947,39.425366,-0.021847,-0.031208,-0.48091,-0.002818,6.127589
0.22998,0.291538,-5.484194,-603.710594,-11.332345,131.272964,0.856441,39.422058,-0.02164,-0.030725,-0.479675,-0.002817,6.127297
0.23023,0.292228,-5.469442,-603.685272,-11.33278,131.265437,0.853457,39.418763,-0.021436,-0.030249,-0.478458,-0.002817,6.127007
0.23048,0.292908,-5.454911,-603.659796,-11.333212,131.25791,0.850516,39.41548,-0.021235,-0.029781,-0.477258,-0.002817,6.126719
0.230731,0.293577,-5.440598,-603.634169,-11.33364,131.250383,0.847618,39.41221,-0.021037,-0.029319,-0.476077,-0.002817,6.126432
0.230981,0.294236,-5.426498,-603.608393,-11.334065,131.242857,0.844761,39.408952,-0.020842,-0.028864,-0.474912,-0.002816,6.126146
0.231231,0.294884,-5.412609,-603.582471,-11.334487,131.235331,0.841947,39.405706,-0.020649,-0.028416,-0.473765,-0.002816,6.125862
0.231481,0.295522,-5.398928,-603.556404,-11.334905,131.227805,0.839173,39.402472,-0.020459,-0.027974,-0.472634,-0.002816,6.125579
0.231732,0.29615,-5.385451,-603.530196,-11.335321,131.220279,0.836439,39.39925,-0.020271,-0.027539,-0.47152,-0.002816,6.125298
0.231982,0.296768,-5.372175,-603.503847,-11.335733,131.212754,0.833745,39.39604,-0.020086,-0.027111,-0.470422,-0.002815,6.125018
0.232232,0.297377,-5.359097,-603.477362,-11.336142,131.205229,0.83109,39.392841,-0.019904,-0.026689,-0.46934,-0.002815,6.124739
0.232482,0.297976,-5.346213,-603.45074,-11.336548,131.197705,0.828473,39.389653,-0.019724,-0.026273,-0.468274,-0.002815,6.124461
0.232733,0.298566,-5.333522,-603.423986,-11.336951,131.190181,0.825894,39.386477,-0.019546,-0.025863,-0.467223,-0.002815,6.124185
0.232983,0.299146,-5.32102,-603.3971,-11.337351,131.182657,0.823353,39.383312,-0.019371,-0.025459,-0.466188,-0.002814,6.12391
0.233233,0.299718,-5.308705,-603.370085,-11.337748,131.175133,0.820849,39.380158,-0.019199,-0.025061,-0.465168,-0.002814,6.123636
0.233483,0.300281,-5.296572,-603.342943,-11.338143,131.16761,0.818381,39.377014,-0.019028,-0.02467,-0.464163,-0.002814,6.123364
0.233734,0.300836,-5.28462,-603.315676,-11.338534,131.160087,0.815948,39.373881,-0.01886,-0.024284,-0.463173,-0.002814,6.123092
0.233984,0.301381,-5.272846,-603.288286,-11.338923,131.152565,0.813551,39.370759,-0.018695,-0.023903,-0.462197,-0.002814,6.122822
0.234234,0.301919,-5.261247,-603.260774,-11.339309,131.145043,0.811189,39.367646,-0.018532,-0.023529,-0.461235,-0.002813,6.122553
0.234484,0.302448,-5.24982,-603.233143,-11.339692,131.137521,0.808861,39.364544,-0.018371,-0.023159,-0.460287,-0.002813,6.122285
0.234735,0.302969,-5.238563,-603.205395,-11.340072,131.13,0.806566,39.361452,-0.018212,-0.022796,-0.459353,-0.002813,6.122018
0.234985,0.303483,-5.227473,-603.177531,-11.34045,131.122478,0.804305,39.35837,-0.018055,-0.022438,-0.458432,-0.002813,6.121752
0.235235,0.303989,-5.216548,-603.149554,-11.340825,131.114958,0.802077,39.355298,-0.0179,-0.022085,-0.457525,-0.002812,6.121488
0.235485,0.304487,-5.205784,-603.121464,-11.341198,131.107437,0.799881,39.352236,-0.017748,-0.021737,-0.456632,-0.002812,6.121224
